[2026-02-28 17:05:01] Slowdown-profile using per-step throughput targets (500=48000,100=25000,50=12000,25=5000,10=500); skipping baseline find/validate
[2026-02-28 17:05:01] Slowdown-profile mode=network_bandwidth, latency_target=25ms, baseline_target=skipped, fixed_target=per-step, factor=0.8, trials=5, duration=60s, steps=500 100 50 25 10
[2026-02-28 17:05:01] Starting slowdown-profile step 500Mbps: target throughput 48000 ops/s, trials=5, duration=60s
[2026-02-28 17:05:01] Restoring snapshot 'baseline' before step 500Mbps
[2026-02-28 17:06:52] Running mode=single, slowdown_type=network, step=500, client_type=hybrid
[2026-02-28 17:06:54] Warming up cluster with 5 lightweight CQL probe(s) per node
[2026-02-28 17:07:05] Applying bandwidth limit on ccl1.cyber.lab (cassandra-node-1): 500mbit egress+ingress via ens18/ifbccl1
[2026-02-28 17:07:06] Applying bandwidth limit on ccl2.cyber.lab (cassandra-node-2): 10000mbit egress+ingress via ens18/ifbccl2
[2026-02-28 17:07:07] Applying bandwidth limit on ccl3.cyber.lab (cassandra-node-3): 10000mbit egress+ingress via ens18/ifbccl3
[2026-02-28 17:07:09] Eval 1: phase=single target=48000 trials=5 duration=60s
[2026-02-28 17:07:09] Benchmark run: phase=single step=500 target=48000 duration=60s trial=1 attempt=1
TRIAL_SERIES:single,48000,1,1,49981.0000,1332911.8277,1423154.0000
TRIAL_SERIES:single,48000,1,2,50019.0000,2907102.3408,2910304.0000
TRIAL_SERIES:single,48000,1,3,50000.0000,4205851.0605,4198768.0000
TRIAL_SERIES:single,48000,1,4,50000.0000,5371218.5352,5383483.0000
TRIAL_SERIES:single,48000,1,5,49999.0000,6412268.5973,6416274.0000
TRIAL_SERIES:single,48000,1,6,50001.0000,7321593.8791,7326249.0000
TRIAL_SERIES:single,48000,1,7,49999.0000,8128184.6468,8131502.0000
TRIAL_SERIES:single,48000,1,8,50001.0000,8863109.7149,8872543.0000
TRIAL_SERIES:single,48000,1,9,49999.0000,9544764.4681,9544493.0000
TRIAL_SERIES:single,48000,1,10,49991.0000,10190479.0978,10191262.0000
TRIAL_SERIES:single,48000,1,11,49987.0000,10753369.7210,10752461.0000
TRIAL_SERIES:single,48000,1,12,50015.0000,11260648.3091,11265608.0000
TRIAL_SERIES:single,48000,1,13,50007.0000,11708976.3396,11708392.0000
TRIAL_SERIES:single,48000,1,14,50001.0000,12145059.7871,12142400.0000
TRIAL_SERIES:single,48000,1,15,50000.0000,12520904.1726,12518585.5000
TRIAL_SERIES:single,48000,1,16,50000.0000,12868403.4428,12860187.0000
TRIAL_SERIES:single,48000,1,17,50000.0000,13203209.4826,13205968.0000
TRIAL_SERIES:single,48000,1,18,49997.0000,13465962.6989,13462220.0000
TRIAL_SERIES:single,48000,1,19,50002.0000,13738058.4805,13740907.5000
TRIAL_SERIES:single,48000,1,20,50001.0000,14144025.9748,14184443.0000
TRIAL_SERIES:single,48000,1,21,50000.0000,14387584.3600,14386287.5000
TRIAL_SERIES:single,48000,1,22,49998.0000,14522451.1077,14527537.0000
TRIAL_SERIES:single,48000,1,23,50001.0000,14617457.2337,14622576.0000
TRIAL_SERIES:single,48000,1,24,50000.0000,14809843.1822,14720609.5000
TRIAL_SERIES:single,48000,1,25,50000.0000,14980013.5142,14989724.5000
TRIAL_SERIES:single,48000,1,26,49991.0000,14987670.7989,14987401.0000
TRIAL_SERIES:single,48000,1,27,50007.0000,14995003.3097,14992368.0000
TRIAL_SERIES:single,48000,1,28,50003.0000,14981355.2923,14981535.0000
TRIAL_SERIES:single,48000,1,29,49998.0000,14969069.7781,14974050.5000
TRIAL_SERIES:single,48000,1,30,50001.0000,14980222.6556,14931183.0000
TRIAL_SERIES:single,48000,1,31,50000.0000,15080746.2017,15076565.0000
TRIAL_SERIES:single,48000,1,32,50001.0000,15036490.5597,15041905.0000
TRIAL_SERIES:single,48000,1,33,49999.0000,14956047.8056,14957672.0000
TRIAL_SERIES:single,48000,1,34,50001.0000,14874106.5689,14873408.0000
TRIAL_SERIES:single,48000,1,35,49999.0000,14793446.8806,14790592.0000
TRIAL_SERIES:single,48000,1,36,49997.0000,14732529.1808,14728670.0000
TRIAL_SERIES:single,48000,1,37,50002.0000,14674688.5082,14672620.5000
TRIAL_SERIES:single,48000,1,38,50001.0000,14601373.7678,14603349.0000
TRIAL_SERIES:single,48000,1,39,50001.0000,14511490.8791,14509620.0000
TRIAL_SERIES:single,48000,1,40,49995.0000,14447988.5644,14450766.0000
TRIAL_SERIES:single,48000,1,41,50005.0000,14393191.5083,14391481.0000
TRIAL_SERIES:single,48000,1,42,49970.0000,14342924.4773,14343390.0000
TRIAL_SERIES:single,48000,1,43,50026.0000,14278427.8047,14277379.5000
TRIAL_SERIES:single,48000,1,44,50002.0000,14210619.8495,14207380.0000
TRIAL_SERIES:single,48000,1,45,49999.0000,14133966.7495,14134128.0000
TRIAL_SERIES:single,48000,1,46,50002.0000,14185603.8979,14213844.0000
TRIAL_SERIES:single,48000,1,47,49997.0000,14192257.3124,14196436.0000
TRIAL_SERIES:single,48000,1,48,49997.0000,14118078.4362,14120543.0000
TRIAL_SERIES:single,48000,1,49,50005.0000,14045469.3102,14048015.0000
TRIAL_SERIES:single,48000,1,50,49998.0000,14002173.7300,13999245.0000
TRIAL_SERIES:single,48000,1,51,50002.0000,13928843.4679,13927098.5000
TRIAL_SERIES:single,48000,1,52,50002.0000,13846276.2224,13847365.5000
TRIAL_SERIES:single,48000,1,53,49991.0000,13783615.2884,13791131.0000
TRIAL_SERIES:single,48000,1,54,50007.0000,13828349.0943,13845424.0000
TRIAL_SERIES:single,48000,1,55,50000.0000,13779027.6254,13780930.0000
TRIAL_SERIES:single,48000,1,56,50000.0000,13706081.1966,13704879.5000
TRIAL_SERIES:single,48000,1,57,49998.0000,13660039.4008,13662761.5000
TRIAL_SERIES:single,48000,1,58,50001.0000,13591021.1077,13592316.0000
TRIAL_SERIES:single,48000,1,59,50003.0000,13532183.5771,13534897.0000
TRIAL_SERIES:single,48000,1,60,50000.0000,13514855.6957,13514344.0000
TRIAL_SERIES:single,48000,1,61,4.0000,13493512.5000,13493441.5000
TRIAL_SERIES:single,48000,1,62,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,63,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,64,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,65,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,66,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,67,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,68,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,69,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,70,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,71,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,72,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,73,0.0000,0.0000,0.0000
TRIAL_SERIES:single,48000,1,74,0.0000,0.0000,0.0000
TRIAL_RESULT:single,48000,1,49180.3934,14015395.5000,12751662.6614,14015395.5000,15091164.0000
[2026-02-28 17:10:17] Benchmark run: phase=single step=500 target=48000 duration=60s trial=2 attempt=1
TRIAL_SERIES:single,48000,2,1,49999.0000,92123.3922,95684.0000
TRIAL_SERIES:single,48000,2,2,50001.0000,192955.3202,199831.0000
TRIAL_SERIES:single,48000,2,3,49997.0000,214053.4549,214098.0000
TRIAL_SERIES:single,48000,2,4,50002.0000,187579.1827,190226.0000
TRIAL_SERIES:single,48000,2,5,50000.0000,128119.7589,127357.5000
TRIAL_SERIES:single,48000,2,6,50000.0000,77762.5985,79547.0000
TRIAL_SERIES:single,48000,2,7,50000.0000,51435.1167,49904.0000
TRIAL_SERIES:single,48000,2,8,50000.0000,18334.7134,17827.0000
TRIAL_SERIES:single,48000,2,9,49999.0000,56860.2759,4489.0000
TRIAL_SERIES:single,48000,2,10,50001.0000,163034.8928,162378.0000
TRIAL_SERIES:single,48000,2,11,50000.0000,117530.7811,117383.5000
TRIAL_SERIES:single,48000,2,12,49993.0000,41327.6068,41197.0000
TRIAL_SERIES:single,48000,2,13,50007.0000,3134.9917,2646.0000
TRIAL_SERIES:single,48000,2,14,50000.0000,3620.7067,2781.0000
TRIAL_SERIES:single,48000,2,15,50001.0000,3042.3046,2615.0000
TRIAL_SERIES:single,48000,2,16,49999.0000,2584.7162,2435.0000
TRIAL_SERIES:single,48000,2,17,50001.0000,4854.2214,2926.0000
TRIAL_SERIES:single,48000,2,18,49994.0000,76521.9553,3461.5000
TRIAL_SERIES:single,48000,2,19,50006.0000,223717.9402,166677.0000
TRIAL_SERIES:single,48000,2,20,49995.0000,290627.1674,287594.0000
TRIAL_SERIES:single,48000,2,21,49994.0000,303344.0026,302496.5000
TRIAL_SERIES:single,48000,2,22,50003.0000,320631.1661,324885.0000
TRIAL_SERIES:single,48000,2,23,50004.0000,278457.0186,280745.0000
TRIAL_SERIES:single,48000,2,24,50004.0000,207359.1475,207950.5000
TRIAL_SERIES:single,48000,2,25,49997.0000,106532.2471,105721.0000
TRIAL_SERIES:single,48000,2,26,50001.0000,18995.0451,8257.0000
TRIAL_SERIES:single,48000,2,27,50001.0000,3693.5953,2903.0000
TRIAL_SERIES:single,48000,2,28,50000.0000,4014.5171,2474.0000
TRIAL_SERIES:single,48000,2,29,50001.0000,2331.4648,2192.0000
